Jan 02, 2019 3:30:03 AM org.apache.karaf.main.Main launch
INFO: Installing and starting initial bundles
Jan 02, 2019 3:30:03 AM org.apache.karaf.main.Main launch
INFO: All initial bundles installed and set to start
Jan 02, 2019 3:30:04 AM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Trying to lock /home/vagrant/opendaylight-0.9.1/lock
Jan 02, 2019 3:30:04 AM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Lock acquired
Jan 02, 2019 3:30:04 AM org.apache.karaf.main.Main$KarafLockCallback lockAquired
INFO: Lock acquired. Setting startlevel to 100
2019-01-02T03:30:05,517 | INFO  | pool-1-thread-2  | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 | Adding features: f86f9f81-84c4-4a1e-8ed6-3bcb8165740b/[0,0.0.0]
2019-01-05T22:29:12,573 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T22:31:12,569 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T22:31:12,570 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T22:33:12,585 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T22:33:12,586 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T22:35:12,562 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T22:35:12,575 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T22:37:12,567 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T22:37:12,571 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T22:38:38,275 | INFO  | jobcoordinator-main-task-2 | ElanSmacFlowEventListener        | 336 - org.opendaylight.netvirt.elanmanager-impl - 0.7.1 | Deleting the Mac-Entry:MacEntry{getControllerLearnedForwardingEntryTimestamp=1546727618251, getInterface=220947719181268:br-ex-patch:trunk, getIpPrefix=IpAddress{_ipv4Address=Ipv4Address{_value=192.168.100.1}}, getMacAddress=PhysAddress{_value=0A:00:27:00:00:01}, isIsStaticAddress=false, augmentations={}} present on ElanInstance:24ee0046-b656-4632-94bb-3dc44ea26a45
2019-01-05T22:38:38,292 | INFO  | jobcoordinator-main-task-2 | ElanSmacFlowEventListener        | 336 - org.opendaylight.netvirt.elanmanager-impl - 0.7.1 | Deleting the Mac-Entry:MacEntry{getControllerLearnedForwardingEntryTimestamp=1546727618263, getInterface=123791067074062:br-ex-patch:trunk, getIpPrefix=IpAddress{_ipv4Address=Ipv4Address{_value=192.168.100.1}}, getMacAddress=PhysAddress{_value=0A:00:27:00:00:01}, isIsStaticAddress=false, augmentations={}} present on ElanInstance:24ee0046-b656-4632-94bb-3dc44ea26a45
2019-01-05T22:38:38,743 | INFO  | jobcoordinator-main-task-2 | ElanSmacFlowEventListener        | 336 - org.opendaylight.netvirt.elanmanager-impl - 0.7.1 | Deleting the Mac-Entry:MacEntry{getControllerLearnedForwardingEntryTimestamp=1546727618258, getInterface=132135812337331:br-ex-patch:trunk, getIpPrefix=IpAddress{_ipv4Address=Ipv4Address{_value=192.168.100.1}}, getMacAddress=PhysAddress{_value=0A:00:27:00:00:01}, isIsStaticAddress=false, augmentations={}} present on ElanInstance:24ee0046-b656-4632-94bb-3dc44ea26a45
2019-01-05T22:39:12,566 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T22:39:12,566 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T22:41:12,564 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T22:41:12,565 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T22:43:12,568 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T22:43:12,568 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T22:45:12,564 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T22:45:12,568 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T22:47:12,569 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T22:47:12,569 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T22:49:12,562 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T22:49:12,565 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T22:51:12,574 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T22:51:12,574 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T22:53:12,565 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T22:53:12,566 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T22:55:12,568 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T22:55:12,568 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T22:57:12,564 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T22:57:12,565 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T22:59:12,567 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T22:59:12,567 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:01:12,565 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:01:12,565 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:01:29,743 | INFO  | jobcoordinator-main-task-2 | ElanSmacFlowEventListener        | 336 - org.opendaylight.netvirt.elanmanager-impl - 0.7.1 | Deleting the Mac-Entry:MacEntry{getControllerLearnedForwardingEntryTimestamp=1546728989300, getInterface=132135812337331:br-ex-patch:trunk, getIpPrefix=IpAddress{_ipv4Address=Ipv4Address{_value=192.168.100.1}}, getMacAddress=PhysAddress{_value=0A:00:27:00:00:01}, isIsStaticAddress=false, augmentations={}} present on ElanInstance:24ee0046-b656-4632-94bb-3dc44ea26a45
2019-01-05T23:01:29,774 | INFO  | jobcoordinator-main-task-2 | ElanSmacFlowEventListener        | 336 - org.opendaylight.netvirt.elanmanager-impl - 0.7.1 | Deleting the Mac-Entry:MacEntry{getControllerLearnedForwardingEntryTimestamp=1546728989297, getInterface=220947719181268:br-ex-patch:trunk, getIpPrefix=IpAddress{_ipv4Address=Ipv4Address{_value=192.168.100.1}}, getMacAddress=PhysAddress{_value=0A:00:27:00:00:01}, isIsStaticAddress=false, augmentations={}} present on ElanInstance:24ee0046-b656-4632-94bb-3dc44ea26a45
2019-01-05T23:01:29,789 | INFO  | jobcoordinator-main-task-2 | ElanSmacFlowEventListener        | 336 - org.opendaylight.netvirt.elanmanager-impl - 0.7.1 | Deleting the Mac-Entry:MacEntry{getControllerLearnedForwardingEntryTimestamp=1546728989304, getInterface=123791067074062:br-ex-patch:trunk, getIpPrefix=IpAddress{_ipv4Address=Ipv4Address{_value=192.168.100.1}}, getMacAddress=PhysAddress{_value=0A:00:27:00:00:01}, isIsStaticAddress=false, augmentations={}} present on ElanInstance:24ee0046-b656-4632-94bb-3dc44ea26a45
2019-01-05T23:03:12,565 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:03:12,565 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:05:12,569 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:05:12,570 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:07:12,568 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:07:12,569 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:09:12,572 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:09:12,573 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:11:12,564 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:11:12,565 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:13:12,562 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:13:12,567 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:15:12,564 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:15:12,565 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:17:12,560 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:17:12,565 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:19:12,564 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:19:12,564 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:21:12,561 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:21:12,565 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:23:12,567 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:23:12,567 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:25:12,570 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:25:12,571 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:27:12,565 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:27:12,578 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:29:12,584 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:29:12,585 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:31:12,570 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:31:12,570 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:33:12,571 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:33:12,571 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:35:12,569 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:35:12,569 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:37:12,569 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 220947719181268:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
2019-01-05T23:37:12,569 | INFO  | pool-44-thread-1 | ArpNotificationHandler           | 353 - org.opendaylight.netvirt.vpnmanager-impl - 0.7.1 | ArpNotification Non-Gratuitous Request Received from interface 132135812337331:br-ex-patch:trunk and IP 192.168.100.202 having MAC FA:16:3E:E2:AD:F7 target destination 192.168.100.1, ignoring..
